文本,群体情绪,时间
月日盘前阅读：盘前财经要闻：国内：央行工作重点来了涉及货币政策、房地产、平台经济、数字人民币等央行：落实金融条措施支持房地产市场平稳健康发展国常会：部署进一步做好重要民生商品和能源保供稳价等工作自然资源部部长：适当增加今年土地计划指标支持“十四五”展开,0.1847896526803412,------
落实金融支持房地产条措施央行多方面发力推动经济运行整体好转中国人民银行日表示，将从精准有力实施好稳健的货币政策，加大金融对国内需求和供给体系的支持力度等方面发力，推动经济运行整体好转，实现质的有效提升和量的合理增长。当日召开的年中国人民银行工作会议要求，年人民银行系统要综合运用多种货币政策工具，保持流动性合理充裕。多措并举降低市场主体融资成本。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融支持房地产条措施，支持房地产市场平稳健康发展。会议提出，要持续推动金融风险防范化解。进一步发挥国务院金融委办公室牵头抓总作用。健全金融稳定保障基金管理制度。持续完善宏观审慎管理体系。加强金融控股公司监管。此外，会议还明确，要持续深化国际金融合作和对外开放。稳步扩大规则、规制、管理、标准等制度型开放。有序推进人民币国际化。持续深化金融改革。加强平台企业金融业务常态化监管。全面提升金融服务和管理水平。持续推进金融立法。有序推进数字人民币试点。强化金融消费权益保护。人民银行表示，年要突出做好稳增长、稳就业、稳物价工作，推动经济运行整体好转，实现质的有效提升和量的合理增长，有效防范化解重大金融风险，持续深化金融改革开放，为全面建设社会主义现代化国家开好局起好步提供有力的金融支持。（记者吴雨）,-0.1515853727064936,2023-01-05 12:32:25
加大金融对国内需求和供给体系的支持力度。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融条措施，支持房地产市场平稳健康发展。青岛万和“信万和”品牌民营企业房地产税房地产超话房地产政策再读看书学习分享超话今日看盘超话大美中国央行：年要加大金融对国内需求和供给体系的支持力度网页链接,-0.0023771426397513,2023-01-05 11:44:53
刚刚，央行召开重磅会议落实金融条措施，支持房地产市场平稳健康发展打压房地产不符合市场经济原则作为实体经济的支柱产业不要妖魔化房地产有人的地方就有居住需求多生孩子多买房，不然一年又白忙,-0.0009624668518356,2023-01-05 12:24:24
周三舆情热度：地产链传言政策将对房企加大支持力度，计划出台《优质房企资产负债表支持计划》（中交地产、滨江集团、新城控股等）；央行工作会议有序推进数字人民币试点加强平台企业金融业务常态化监管要加大金融对国内需求和供给体系的支持力度落实金融条措施支持房地产市场平稳健康发展（数字货币，平台经济，大金融，地产）；种业月日国际种业科学家大会将在海南三亚举行转基因审定预计结果最快春节前落地（敦煌种业、万向德农、大北农等）；元宇宙百度即将在月日的开发者大会上，发布全球首个独立元宇宙解决方案希壤元宇宙底座（百度希壤蓝色光标、中文在线、风语筑等）；有色自然资源部部长全面启动新一轮战略性矿产国内找矿行动（河钢资源、中国铝业、云南铜业等）；,0.1684246557029516,2023-01-05 10:39:13
今晚主要两大利好消息，，央行落实金融条措施，支持房地产市场平稳健康发展。这段时间地产利好真是太多了，而且利好一直在叠加，这样下去非把地产盘活不可，而且每年一季度事工程建筑类股票的开工旺季，真不排除地产出一波短期机会。建议短线操作，地产销售成交低迷，中长期难突破困局，上升动能不足。，央行年有序推进数字人民币试点，对计算机、信创和数字经济是利好消息。，多家银行下调存款利率。这是央妈在放水操作，这可不得了。从外盘表现看，全球形势对多头是有利。,-0.0944272836485333,------
今晚主要几个消息，央行：落实金融条措施，支持房地产市场平稳健康发展。建议短线操作，地产销售成交低迷，中长期难突破困局，上升动能不足。，央行：年有序推进数字人民币试点，对计算机、信创和数字经济是利好消息。，多家银行下调存款利率。这是央妈在放水操作。、美股三大股指集展开,0.1895713318452998,2023-01-05 09:11:42
央行：落实金融条措施支持房地产市场平稳健康发展网页链接,0.2548914638920265,2023-01-05 09:13:26
，央行：落实金融条措施，支持房地产市场平稳健康发展。，央行：年有序推进数字人民币试点，多家银行下调存款利率。评，央妈，亲的多家中小银行调整存款利率炒股吧超话银行房地产苏世山成长价值投资牛市的微博视频,0.1423176036735479,2023-01-05 09:11:49
央行：落实金融条措施，支持房地产市场平稳健康发展支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融条措施，支持房地产市场平稳健康发展。,-0.0232034535921265,2023-01-05 09:12:33
一，想把投资做好，一定要关注市场和消息面的变化。今晚主要三大利好消息，，央行：落实金融条措施，支持房地产市场平稳健康发展。评：这段时间地产利好真是太多了，而且利好一直在叠加，这样下去非把地产盘活不可，而且每年一季度事工程建筑类股票的开工旺季，真不排除地产出一波短期机会。展开,0.1730354457690264,2023-01-05 09:09:35
央行：落实金融条措施，支持房地产市场平稳健康发展央行：持续完善宏观审慎管理体系，强化系统重要性银行监管央行：保持人民币汇率在合理均衡水平上的基本稳定来源：网页链接,0.0232859122544752,2023-01-05 09:09:57
央妈指明今年投资方向央行：年要加大金融对国内需求和供给体系的支持力度年中国人民银行工作会议月日上午以视频形式召开。会议要求，加大金融对国内需求和供给体系的支持力度。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融条措施，支持房地产市场平稳健康发展。,0.0804802104092016,2023-01-05 09:10:54
央行：支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融条措施，支持房地产市场平稳健康发展。综合运用多种货币政策工具，保持流动性合理充裕。保持广义货币供应量和社会融资规模增速同名义经济增速基本匹配。多措并举降低市场主体融资成本。保持人民币汇率在合理均衡水平上的基本稳定。,0.0,2023-01-05 09:11:14
央行：年要加大金融对国内需求和供给体系的支持力度每经快讯，年中国人民银行工作会议月日上午以视频形式召开。会议要求，加大金融对国内需求和供给体系的支持力度。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小展开,0.0096587555943943,2023-01-05 09:09:52
央行：年要加大金融对国内需求和供给体系的支持力度年中国人民银行工作会议月日上午以视频形式召开。会议要求，加大金融对国内需求和供给体系的支持力度。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题展开,-0.0389430103541308,2023-01-05 09:09:48
年中国人民银行工作会议召开，会议指出，加大金融对国内需求和供给体系的支持力度。支持恢复和扩大消费、重点基础设施和重大项目建设。坚持对各类所有制企业一视同仁，引导金融机构进一步解决好民营小微企业融资问题。落实金融条措施，支持房地产市场平稳健康发展。,0.0931704428985129,2023-01-05 13:47:20
支持实体经济年银行业交出这份成绩单透过财经看世界财经金融是实体经济的血脉，为实体经济服务是金融的天职，是金融的宗旨。年，在复杂严峻的国内外形势下，银行业以服务实体经济为根本，加大金融资源对国民经济重点领域和薄弱环节的支持力度，积极向实体经济让利，为促进我国社会展开,-6.054975953831047e-05,2023-01-05 09:41:02
新年第二个交易日（月日），地产板块持续火热，中证地产指数早盘大幅冲高，只成份股全面上涨，中南建设，新城控股相继涨停，华发股份涨超，招商蛇口、滨江集团涨超，万科、保利发展涨幅超。方面，地产（）盘中涨幅持续放大，截至发稿上涨，成交金额超万元，换手率，交投持续活跃。消息面上，月日，重庆发布地产条政策措施，强化楼市精准施策、系统调控，从加大金融支持、激活市场需求等方面提出措施。河南月日亦发文提出取消不必要的房地产需求限制。国金证券统计显示，多个二线城市放开限购，需求端放松政策加速落地。继去年月杭州、成都、西安等城市优化购房政策，月初厦门、南京、武汉、合肥等二线城市加入放松需求端政策的队伍。,-0.0006204601107921,2023-01-05 09:16:31
河南昨天开会内容：取消和调整房地产过热时期妨碍消费释放的限制性政策。最终目的：要稳住房地产投资。核心：全面落实金融支持房地产条政策措施，全力保交楼、稳预期、拓供给，着力促进房地产市场平稳健康发展。楼市房地产楼市资讯,0.0146498495557076,2023-02-02 11:19:14
什么信号？一线城市新房价格止跌业内人士认为，一线城市率先出现止跌企稳态势，显示去年四季度以来供需两端积极的政策产生一定效果。预计年需求端政策力度有望加码，热点城市交易量或在二季度开始企稳并慢慢回升，并在下半年带动都市圈周围城市好转。月日，国家统计局个大中城市房价数据出炉从年月房价数据来看，房价环比下降城市个数增加，其中，二手房价环比下降城市个数达到个。不过，从新房价格来看，一线城市在连跌个月后出现止跌现象。业内人士认为，一线城市率先出现止跌企稳态势，显示去年四季度以来供需两端积极的政策产生一定效果。预计年需求端政策力度有望加码，热点城市交易量或在二季度开始企稳并慢慢回升，并在下半年带动都市圈周围城市好转。一线城市新房价格止跌国家统计局的数据显示，年月份，个大中城市中房价下降城市个数有所增加，其中，新房价格环比下降城市有个，比上月增加个；二手房价格环比下降城市有个，比上月增加个。分城市来看，一线城市新房和二手房价格环比一平一降，二三线城市环比下降。其中，一线城市新房价格环比由上月下降转为持平；二手房价格环比下降，降幅比上月扩大个百分点。二线城市新房价格环比下降，降幅比上月扩大个百分点；二手房价格环比下降，降幅与上月相同。三线城市新房价格环比下降，降幅与上月相同；二手房价格环比下降，降幅比上月收窄个百分点。上海易居房地产研究院研究总监严跃进认为，根据简单算术平均计算，年月份全国个城市新房价格指数环比跌幅为，同比跌幅为。当前房价指数跌幅总体上没有扩大，说明去年四季度持续性的“三支箭”政策，减少了房企恐慌性降价的心理。最明显的变化是，一线城市连跌个月后，当前已经有止跌现象。预计新房价格指数的积极变化后续也会逐渐传导到二手房市场中。广东省城规院住房政策研究中心首席研究员李宇嘉也认为，年月份，一线城市基本止跌，显示去年四季度以来供需两端积极的政策产生一定效果。比如，供给端加快“三支箭”等资金投放、推进保交楼，改善房企资产负债表，推动收并购；需求端积极降低按揭利率，鼓励住房购置和改善等，政策叠加部分缓解了风险预期，购房需求释放也有所稳定。反映在房价上，一线城市率先出现止跌企稳态势。不过，李宇嘉同时指出，年月房价下跌城市增加，市场仍较为疲弱。中原地产首席分析师张大伟也指出，二手房价格表现更值得关注，年月，二手房价环比下降城市有个，刷新最近多年记录，说明当前市场全面低迷。政策助力年内楼市或企稳今年以来，中央和地方楼市支持政策密集出台。月日，央行、银保监会宣布对首套房贷利率政策实行动态调整，即新房价格环比和同比连续个月均下降的城市，可阶段性维持、下调或取消当地首套房贷利率下限。住建部部长倪虹在接受媒体专访时也表示，对购买第一套住房的，要大力支持，首付比例、首套利率该降的，都要降下来；对于购买第二套住房的要合理支持，以旧换新、以小换大、生育多子女家庭都要给予政策支持。他还表示今年要因城施策、精准施策，提振市场信心。与此同时，各地稳楼市步伐加快，新疆乌鲁木齐、安徽六安、河南荥阳等多地发布了刺激住房消费需求的多项政策举措，包括下调首套房贷利率下限、暂停限购政策、放宽首套房认定标准、降低首套房首付比例、换购住房个税减免、支持团购住房、发购房补贴、提高住房公积金贷款额度等。河南更是明确表示，要取消和调整妨碍消费需求释放的限制性政策。李宇嘉认为，稳房价是稳预期、稳需求、纾困供给端保交楼、“三支箭”资金投放、收并购的关键。近期央行对房价连续下跌城市祭出了利率不设下限的政策，目的也是为了稳房价，为稳楼市交易、开发创造条件。预计热点城市交易量或在二季度开始企稳并慢慢回升，并在下半年带动都市圈周围城市好转。对于今年的政策预期，上海易居房地产研究院执行院长丁祖昱认为，年将继续因城施策用足用好政策工具箱，地方需求端政策力度有望加码。其中，一线及重点二线城市调控政策或将局部放松，市场下行压力较大的远郊区域局部放松限购，定向优化二孩、三孩家庭以及各类人才购房资格等。作为政策风向标的一线城市，调控政策仍需从紧执行，但也存在局部放松的可能性。杭州、成都等重点二线市场倘若出现走弱迹象，不排除政策加码放松的可能性，以便给市场“保温”。丁祖昱还认为，非重点二线及三四线城市或将全面取消“四限”。非重点二线及三四线城市仍需在政策层面适度刺激居民购房需求，涉及全面取消“四限”，加码购房补贴、税费减免等。而在佛山全面取消限购之后，预计长春、南宁、常州这类非重点二线及三四线城市或将效仿全面取消“四限”，以便支持刚性和改善性需求，促进市场尽快回稳。文章来源：证券时报,0.1829172870543121,2023-01-17 00:49:16
中房报社评：改善房地产需求端是今年的重心，还需要优化调整一些限制性政策住建部主管的中房报发布社评指出，改善房地产需求端是今年的重心。目前，在支持刚性和改善性住房需求这件重要事情上，各地和有关部门还需要优化调整一些妨碍消费需求释放的限制性政策，如在首套房、卖旧换新和二套改善性住房的首付比例、贷款利率上要加快下调步伐，对“认房又认贷”等措施要及时进行优化或者取消；对限购政策，可考虑适当优化和放开一二线城市限购政策；在住房消费契税上，对家庭新购住房要给予优惠政策。,-0.1832337659998706,------
很多城市没有限购，首套首付，利率也是减点，一样还在跌中房报社评：改善房地产需求端是今年的重心，还需要优化调整一些限制性政策住建部主管的中房报发布社评指出，改善房地产需求端是今年的重心。目前，在支持刚性和改善性住房需求这件重要事情上，各地和有关部门还需要优化调整一些妨碍消费需求释放的限制性政策，如在首套房、卖旧换新和二套改善性住房的首付比例、贷款利率上要加快下调步伐，对“认房又认贷”等措施要及时进行优化或者取消；对限购政策，可考虑适当优化和放开一二线城市限购政策；在住房消费契税上，对家庭新购住房要给予优惠政策。,-0.1560459051289249,2023-01-08 18:10:22
全国范围看，年需求端将会出台更多宽松举措是必然，主要围绕释放住房消费潜力。在住房消费领域还存在一些妨碍消费需求释放的限制性政策，这些消费潜力要予以释放，主要体现在：一首套房的认定标准扩大，也就是松动“认房又认贷”的政策，很多首套购房者都是采用贷款的方式购房，“认房又认贷”置换房屋的往往通过“卖一买一”的方式实现，“双认”的实行会大幅限制改善需求的界定标准，若以二套的标准进行购房，高额的首付比例会降低改善性需求释放，因此年大概率会取消“双认”。二下调二套房的首付比例，虽然年也有不少城市下调二套首付比例，但并不普遍，核心热点城市的二套房首付比例高达、成，较高的换房门槛也降低了居民换房的动力，年二套房首付比例有望全面下调。三取消限购，目前仍有大部分城市执行区域限购，本地户口和外地户口均有购买套数限制，随着佛山、东莞全面取消限购，年更多热点二线城市或将跟进。除一线城市外，年限购或将全面松动。购房限制性政策尤其是“五限”政策加速调整或取消将成为年房地产政策调整的重要趋势。展望后市，除了一线城市外，二线及三四线城市有望全面取消“四限”，部分核心二线城市或将会采取从局部到全市的循序渐进方式放松。四预计新房商品房销售面积增速，销售金额增速。年的房地产市场销售规模创下年以来新低，全年销售面积约万，较去年同期下降；销售额约为亿元，较去年同期下降。由于近两年拿地规模锐减，在资金承压下，房企新开工动力不足，年，整体销售规模难以呈现大幅上涨，全年成交规模或与今年基本持平。年全国商品房销售面积上升，销售额上升，销售面积万，销售金额约为亿元。从年年内趋势来看，年房地产市场将摆脱疫情防控的拖累，保交楼专项借款的落地也减缓购房者对于交付的担忧，行业风险进一步缩减，购房信心逐步恢复。年市场下行的根本原因在于经济拖累地产，居民收入预期降低，购买力弱，居民购房信心回升后还有待经济好转，预计年上半年市场仍在恢复期，明年的市场前低后高，年中销售规模转正，全年成交水平与年基本保持一致。五二手房成交比重有望进一步上升。近几年，一些重点城市已经进入存量房时代，尤其是一线城市，二手房成交占比大于新房成交占比。年月，二手房成交占比，已经超过。从城市上看，年一些热点二线城市加速进入存量房市场，如重庆、天津年二手房成交占比超。年，由于二手房小区参考价格的发酵，二手房成交占比略有下降。年购房者出于对新房交付的担忧，导致二手房更受到购房者的青睐，二手房成交占比进一步走高，且在集中停贷事件后，二手房环比增速明显高于新房。年，房企走出资金风险还需要时间，购房者对新房交付的担忧仍存，外加上在二手房高库存下，价格较为平稳，购房者有更多选择的空间，预计二手房成交比重进一步上升。六年新房房价有望加速企稳，二手房价继续承压。目前的房价正处在下探的周期，无论是新房还是二手房，大中城房价同比指数连续多月下滑；从环比指数上看，大中城房价新房连续个月下滑，二手房连续个月下滑。在年销售端创年来新低的背景下，企业降价跑量，价格上涨动力不足，长时间处于下行周期。分等级城市看，一线城市房价更为坚挺，处于上升阶段，二线及三四线房价下滑，三四线的降幅最大。展望年，预计企业降价态势难改，虽然销售逐步回稳，但房价变化滞后于销售变化，上半年房价上涨动力仍不足，预计房价仍呈小幅下跌的态势，随着金融条对房企的资金支持的落地，房企降价促销的手段或将减缓，新房价格跌幅收窄，下半年有望转升。年二手房房价或继续承压，价格涨幅不及新房，主要是由于退税政策的出台，全国二手房挂牌量激增，影响房价预期，预计年二手房继续趋于稳中趋降的局面。,-0.087161539421978,------
月日中公早报，星期三，农历腊月十三，早安油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。早报,0.345906917349343,2023-01-08 11:54:30
时政中公早报油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。,0.062336242880877,2023-01-08 11:52:09
月日中公早报，星期三，农历腊月十三，早安油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。,-0.054390815853374,2023-01-08 11:47:17
时政时政热点年月日，星期三，农历腊月十三油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。,0.062336242880877,2023-01-08 12:22:54
早安时政年月日，星期三，农历腊月十三油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。,-0.0118053734156476,2023-01-08 11:44:57
蓟州中公教育月日时政简报，星期三，农历腊月十三，早安油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消和调整过热时期妨碍消费需求释放的限制性政策；郑州出台户籍制度改革新政：不受社保缴费、居住年限限制，父母、子女均可落。杭州在闭环管理的入境人员中检测出、毒株。中国大熊猫保护研究中心：年共繁育存活大熊猫幼仔胎只。澳门非高等教育学校下周一复课，所有师生每日回校前须完成抗原快测。浙江部分医院开出“阳康”门诊，涉及中医养疗、心理咨询。中国台球协会宣布，停止赵心童、张健康所有国内台球比赛资格，坚决反对操纵比赛与赌博。民调：的英国人支持举行重入欧盟公投。新年初始欧洲温暖天气破纪录：至少八个国家经历创纪录高温。向德国索要二战赔款万亿元波兰称已请求联合国帮助，并向欧盟国家、北约等发出多份通知。,-0.0236022236338679,------
月日简报，星期三，农历腊月十三油价迎年首涨，此次调价折合、号汽油、号柴油每升分别上调、、元。开年大涨：在岸、离岸人民币对美元一度双双升破。乐视宣布每周四天半工作制：每周三实行弹性的半天工作制，薪资不变。河南：全力稳住房地产投资，取消展开,0.3020167355621384,2023-01-05 11:04:01
